# requirement_level_code	M	M	M	M	R	R	R	R	O	O	R	R	R	R	R	R	O
# section	PCR	PCR	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Library preparation sequencing	Bioinformatics	User defined
samp_name	assay_name	pcr_plate_id	lib_id	seq_run_id	lib_conc	lib_conc_unit	lib_conc_meth	phix_perc	mid_forward	mid_reverse	filename	filename2	checksum_filename	checksum_filename2	associatedSequences	input_read_count	seq_samp_id
EX2206_D07_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D07_BLK_18S_S112	EX2206							EX2206_D07_BLK_18S_S112_R1_001.fastq.gz	EX2206_D07_BLK_18S_S112_R2_001.fastq.gz					
EX2206_D07_BLW	Metazoa-COI-Leray-Geller		EX2206_D07_BLK_COI_S24	EX2206							EX2206_D07_BLK_COI_S24_R1_001.fastq.gz	EX2206_D07_BLK_COI_S24_R2_001.fastq.gz					
EX2206_D07_04W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D07_04_18S_S111	EX2206							EX2206_D07_04_18S_S111_R1_001.fastq.gz	EX2206_D07_04_18S_S111_R2_001.fastq.gz					
EX2206_D07_04W	Metazoa-COI-Leray-Geller		EX2206_D07_04_COI_S23	EX2206							EX2206_D07_04_COI_S23_R1_001.fastq.gz	EX2206_D07_04_COI_S23_R2_001.fastq.gz					
EX2206_D07_03W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D07_03_18S_S110	EX2206							EX2206_D07_03_18S_S110_R1_001.fastq.gz	EX2206_D07_03_18S_S110_R2_001.fastq.gz					
EX2206_D07_03W	Metazoa-COI-Leray-Geller		EX2206_D07_03_COI_S22	EX2206							EX2206_D07_03_COI_S22_R1_001.fastq.gz	EX2206_D07_03_COI_S22_R2_001.fastq.gz					
EX2206_D07_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D07_02_18S_S109	EX2206							EX2206_D07_02_18S_S109_R1_001.fastq.gz	EX2206_D07_02_18S_S109_R2_001.fastq.gz					
EX2206_D07_02W	Metazoa-COI-Leray-Geller		EX2206_D07_02_COI_S21	EX2206							EX2206_D07_02_COI_S21_R1_001.fastq.gz	EX2206_D07_02_COI_S21_R2_001.fastq.gz					
EX2206_D07_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D07_01_18S_S108	EX2206							EX2206_D07_01_18S_S108_R1_001.fastq.gz	EX2206_D07_01_18S_S108_R2_001.fastq.gz					
EX2206_D07_01W	Metazoa-COI-Leray-Geller		EX2206_D07_01_COI_S20	EX2206							EX2206_D07_01_COI_S20_R1_001.fastq.gz	EX2206_D07_01_COI_S20_R2_001.fastq.gz					
EX2206_D06_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D06_BLK_18S_S107	EX2206							EX2206_D06_BLK_18S_S107_R1_001.fastq.gz	EX2206_D06_BLK_18S_S107_R2_001.fastq.gz					
EX2206_D06_BLW	Metazoa-COI-Leray-Geller		EX2206_D06_BLK_COI_S19	EX2206							EX2206_D06_BLK_COI_S19_R1_001.fastq.gz	EX2206_D06_BLK_COI_S19_R2_001.fastq.gz					
EX2206_D06_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D06_02_18S_S106	EX2206							EX2206_D06_02_18S_S106_R1_001.fastq.gz	EX2206_D06_02_18S_S106_R2_001.fastq.gz					
EX2206_D06_02W	Metazoa-COI-Leray-Geller		EX2206_D06_02_COI_S18	EX2206							EX2206_D06_02_COI_S18_R1_001.fastq.gz	EX2206_D06_02_COI_S18_R2_001.fastq.gz					
EX2206_D06_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D06_01_18S_S105	EX2206							EX2206_D06_01_18S_S105_R1_001.fastq.gz	EX2206_D06_01_18S_S105_R2_001.fastq.gz					
EX2206_D06_01W	Metazoa-COI-Leray-Geller		EX2206_D06_01_COI_S17	EX2206							EX2206_D06_01_COI_S17_R1_001.fastq.gz	EX2206_D06_01_COI_S17_R2_001.fastq.gz					
EX2206_D04_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D04_BLK_18S_S104	EX2206							EX2206_D04_BLK_18S_S104_R1_001.fastq.gz	EX2206_D04_BLK_18S_S104_R2_001.fastq.gz					
EX2206_D04_BLW	Metazoa-COI-Leray-Geller		EX2206_D04_BLK_COI_S16	EX2206							EX2206_D04_BLK_COI_S16_R1_001.fastq.gz	EX2206_D04_BLK_COI_S16_R2_001.fastq.gz					
EX2206_D04_06W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D04_06_18S_S103	EX2206							EX2206_D04_06_18S_S103_R1_001.fastq.gz	EX2206_D04_06_18S_S103_R2_001.fastq.gz					
EX2206_D04_06W	Metazoa-COI-Leray-Geller		EX2206_D04_06_COI_S15	EX2206							EX2206_D04_06_COI_S15_R1_001.fastq.gz	EX2206_D04_06_COI_S15_R2_001.fastq.gz					
EX2206_D04_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D04_01_18S_S102	EX2206							EX2206_D04_01_18S_S102_R1_001.fastq.gz	EX2206_D04_01_18S_S102_R2_001.fastq.gz					
EX2206_D04_01W	Metazoa-COI-Leray-Geller		EX2206_D04_01_COI_S14	EX2206							EX2206_D04_01_COI_S14_R1_001.fastq.gz	EX2206_D04_01_COI_S14_R2_001.fastq.gz					
EX2206_D03_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_BLK_18S_S101	EX2206							EX2206_D03_BLK_18S_S101_R1_001.fastq.gz	EX2206_D03_BLK_18S_S101_R2_001.fastq.gz					
EX2206_D03_BLW	Metazoa-COI-Leray-Geller		EX2206_D03_BLK_COI_S13	EX2206							EX2206_D03_BLK_COI_S13_R1_001.fastq.gz	EX2206_D03_BLK_COI_S13_R2_001.fastq.gz					
EX2206_D03_05W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_05_18S_S100	EX2206							EX2206_D03_05_18S_S100_R1_001.fastq.gz	EX2206_D03_05_18S_S100_R2_001.fastq.gz					
EX2206_D03_05W	Metazoa-COI-Leray-Geller		EX2206_D03_05_COI_S12	EX2206							EX2206_D03_05_COI_S12_R1_001.fastq.gz	EX2206_D03_05_COI_S12_R2_001.fastq.gz					
EX2206_D03_04W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_04_18S_S99	EX2206							EX2206_D03_04_18S_S99_R1_001.fastq.gz	EX2206_D03_04_18S_S99_R2_001.fastq.gz					
EX2206_D03_04W	Metazoa-COI-Leray-Geller		EX2206_D03_04_COI_S11	EX2206							EX2206_D03_04_COI_S11_R1_001.fastq.gz	EX2206_D03_04_COI_S11_R2_001.fastq.gz					
EX2206_D03_03W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_03_18S_S98	EX2206							EX2206_D03_03_18S_S98_R1_001.fastq.gz	EX2206_D03_03_18S_S98_R2_001.fastq.gz					
EX2206_D03_03W	Metazoa-COI-Leray-Geller		EX2206_D03_03_COI_S10	EX2206							EX2206_D03_03_COI_S10_R1_001.fastq.gz	EX2206_D03_03_COI_S10_R2_001.fastq.gz					
EX2206_D03_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_02_18S_S97	EX2206							EX2206_D03_02_18S_S97_R1_001.fastq.gz	EX2206_D03_02_18S_S97_R2_001.fastq.gz					
EX2206_D03_02W	Metazoa-COI-Leray-Geller		EX2206_D03_02_COI_S9	EX2206							EX2206_D03_02_COI_S9_R1_001.fastq.gz	EX2206_D03_02_COI_S9_R2_001.fastq.gz					
EX2206_D03_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D03_01_18S_S96	EX2206							EX2206_D03_01_18S_S96_R1_001.fastq.gz	EX2206_D03_01_18S_S96_R2_001.fastq.gz					
EX2206_D03_01W	Metazoa-COI-Leray-Geller		EX2206_D03_01_COI_S8	EX2206							EX2206_D03_01_COI_S8_R1_001.fastq.gz	EX2206_D03_01_COI_S8_R2_001.fastq.gz					
EX2206_D02_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D02_BLK_18S_S95	EX2206							EX2206_D02_BLK_18S_S95_R1_001.fastq.gz	EX2206_D02_BLK_18S_S95_R2_001.fastq.gz					
EX2206_D02_BLW	Metazoa-COI-Leray-Geller		EX2206_D02_BLK_COI_S7	EX2206							EX2206_D02_BLK_COI_S7_R1_001.fastq.gz	EX2206_D02_BLK_COI_S7_R2_001.fastq.gz					
EX2206_D02_09W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D02_09_18S_S94	EX2206							EX2206_D02_09_18S_S94_R1_001.fastq.gz	EX2206_D02_09_18S_S94_R2_001.fastq.gz					
EX2206_D02_09W	Metazoa-COI-Leray-Geller		EX2206_D02_09_COI_S6	EX2206							EX2206_D02_09_COI_S6_R1_001.fastq.gz	EX2206_D02_09_COI_S6_R2_001.fastq.gz					
EX2206_D02_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D02_01_18S_S93	EX2206							EX2206_D02_01_18S_S93_R1_001.fastq.gz	EX2206_D02_01_18S_S93_R2_001.fastq.gz					
EX2206_D02_01W	Metazoa-COI-Leray-Geller		EX2206_D02_01_COI_S5	EX2206							EX2206_D02_01_COI_S5_R1_001.fastq.gz	EX2206_D02_01_COI_S5_R2_001.fastq.gz					
EX2206_D01_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D01_BLK_18S_S92	EX2206							EX2206_D01_BLK_18S_S92_R1_001.fastq.gz	EX2206_D01_BLK_18S_S92_R2_001.fastq.gz					
EX2206_D01_BLW	Metazoa-COI-Leray-Geller		EX2206_D01_BLK_COI_S4	EX2206							EX2206_D01_BLK_COI_S4_R1_001.fastq.gz	EX2206_D01_BLK_COI_S4_R2_001.fastq.gz					
EX2206_D01_07W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D01_07_18S_S91	EX2206							EX2206_D01_07_18S_S91_R1_001.fastq.gz	EX2206_D01_07_18S_S91_R2_001.fastq.gz					
EX2206_D01_07W	Metazoa-COI-Leray-Geller		EX2206_D01_07_COI_S3	EX2206							EX2206_D01_07_COI_S3_R1_001.fastq.gz	EX2206_D01_07_COI_S3_R2_001.fastq.gz					
EX2206_D01_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D01_02_18S_S90	EX2206							EX2206_D01_02_18S_S90_R1_001.fastq.gz	EX2206_D01_02_18S_S90_R2_001.fastq.gz					
EX2206_D01_02W	Metazoa-COI-Leray-Geller		EX2206_D01_02_COI_S2	EX2206							EX2206_D01_02_COI_S2_R1_001.fastq.gz	EX2206_D01_02_COI_S2_R2_001.fastq.gz					
EX2206_D01_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2206_D01_01_18S_S89	EX2206							EX2206_D01_01_18S_S89_R1_001.fastq.gz	EX2206_D01_01_18S_S89_R2_001.fastq.gz					
EX2206_D01_01W	Metazoa-COI-Leray-Geller		EX2206_D01_01_COI_S1	EX2206							EX2206_D01_01_COI_S1_R1_001.fastq.gz	EX2206_D01_01_COI_S1_R2_001.fastq.gz					
EX2205_Pl2_PCR_BLK_COI_S87	Metazoa-COI-Leray-Geller		EX2205_COI_Pl2_BLK_COI_S87	EX2205part							EX2205_COI_Pl2_BLK_COI_S87_R1_001.fastq.gz	EX2205_COI_Pl2_BLK_COI_S87_R2_001.fastq.gz					
EX2205_Pl2_PCR_BLK_18S_S175	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_COI_Pl2_BLK_18S_S175	EX2205part							EX2205_COI_Pl2_BLK_18S_S175_R1_001.fastq.gz	EX2205_COI_Pl2_BLK_18S_S175_R2_001.fastq.gz					
EX2205_Pl1_PCR_BLK_COI_S86	Metazoa-COI-Leray-Geller		EX2205_COI_Pl1_BLK_COI_S86	EX2205part							EX2205_COI_Pl1_BLK_COI_S86_R1_001.fastq.gz	EX2205_COI_Pl1_BLK_COI_S86_R2_001.fastq.gz					
EX2205_Pl1_PCR_BLK_18S_S174	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_COI_Pl1_BLK_18S_S174	EX2205part							EX2205_COI_Pl1_BLK_18S_S174_R1_001.fastq.gz	EX2205_COI_Pl1_BLK_18S_S174_R2_001.fastq.gz					
EX2205_Extraction_BLK_COI_S83	Metazoa-COI-Leray-Geller		EX2205_Extraction_BLK_COI_S83	EX2205part							EX2205_Extraction_BLK_COI_S83_R1_001.fastq.gz	EX2205_Extraction_BLK_COI_S83_R2_001.fastq.gz					
EX2205_Extraction_BLK_18S_S171	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_Extraction_BLK_18S_S171	EX2205part							EX2205_Extraction_BLK_18S_S171_R1_001.fastq.gz	EX2205_Extraction_BLK_18S_S171_R2_001.fastq.gz					
EX2205_D10_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-BLANK_S48_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-BLANK_S48_L001_R1_001.fastq.gz	18S-EX2205D10-BLANK_S48_L001_R2_001.fastq.gz					
EX2205_D10_BLW	Metazoa-COI-Leray-Geller		COI-EX2205D10-BLANK_S98_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-BLANK_S98_L001_R1_001.fastq.gz	COI-EX2205D10-BLANK_S98_L001_R2_001.fastq.gz					
EX2205_D10_08W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-08_S40_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-08_S40_L001_R1_001.fastq.gz	18S-EX2205D10-08_S40_L001_R2_001.fastq.gz					
EX2205_D10_08W	Metazoa-COI-Leray-Geller		COI-EX2205D10-08_S90_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-08_S90_L001_R1_001.fastq.gz	COI-EX2205D10-08_S90_L001_R2_001.fastq.gz					
EX2205_D10_07W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-07_S39_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-07_S39_L001_R1_001.fastq.gz	18S-EX2205D10-07_S39_L001_R2_001.fastq.gz					
EX2205_D10_07W	Metazoa-COI-Leray-Geller		COI-EX2205D10-07_S89_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-07_S89_L001_R1_001.fastq.gz	COI-EX2205D10-07_S89_L001_R2_001.fastq.gz					
EX2205_D10_05W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-05_S38_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-05_S38_L001_R1_001.fastq.gz	18S-EX2205D10-05_S38_L001_R2_001.fastq.gz					
EX2205_D10_05W	Metazoa-COI-Leray-Geller		COI-EX2205D10-05_S88_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-05_S88_L001_R1_001.fastq.gz	COI-EX2205D10-05_S88_L001_R2_001.fastq.gz					
EX2205_D10_02W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-02_S37_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-02_S37_L001_R1_001.fastq.gz	18S-EX2205D10-02_S37_L001_R2_001.fastq.gz					
EX2205_D10_02W	Metazoa-COI-Leray-Geller		COI-EX2205D10-02_S87_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-02_S87_L001_R1_001.fastq.gz	COI-EX2205D10-02_S87_L001_R2_001.fastq.gz					
EX2205_D10_01W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D10-01_S47_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D10-01_S47_L001_R1_001.fastq.gz	18S-EX2205D10-01_S47_L001_R2_001.fastq.gz					
EX2205_D10_01W	Metazoa-COI-Leray-Geller		COI-EX2205D10-01_S97_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D10-01_S97_L001_R1_001.fastq.gz	COI-EX2205D10-01_S97_L001_R2_001.fastq.gz					
EX2205_D09_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-BLANK_S31_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-BLANK_S31_L001_R1_001.fastq.gz	18S-EX2205D9-BLANK_S31_L001_R2_001.fastq.gz					
EX2205_D09_BLW	Metazoa-COI-Leray-Geller		COI-EX2205D9-BLANK_S81_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D9-BLANK_S81_L001_R1_001.fastq.gz	COI-EX2205D9-BLANK_S81_L001_R2_001.fastq.gz					
EX2205_D09_11W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-11_S36_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-11_S36_L001_R1_001.fastq.gz	18S-EX2205D9-11_S36_L001_R2_001.fastq.gz					
EX2205_D09_11W	Metazoa-COI-Leray-Geller		COI-EX2205D9-11_S86_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D9-11_S86_L001_R1_001.fastq.gz	COI-EX2205D9-11_S86_L001_R2_001.fastq.gz					
EX2205_D09_09W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-09_S35_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-09_S35_L001_R1_001.fastq.gz	18S-EX2205D9-09_S35_L001_R2_001.fastq.gz					
EX2205_D09_09W	Metazoa-COI-Leray-Geller		COI-EX2205D9-09_S85_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D9-09_S85_L001_R1_001.fastq.gz	COI-EX2205D9-09_S85_L001_R2_001.fastq.gz					
EX2205_D09_06W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-06_S34_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-06_S34_L001_R1_001.fastq.gz	18S-EX2205D9-06_S34_L001_R2_001.fastq.gz					
EX2205_D09_06W	Metazoa-COI-Leray-Geller		COI-EX2205D9-06_S84_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D9-06_S84_L001_R1_001.fastq.gz	COI-EX2205D9-06_S84_L001_R2_001.fastq.gz					
EX2205_D09_02W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-02_S33_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-02_S33_L001_R1_001.fastq.gz	18S-EX2205D9-02_S33_L001_R2_001.fastq.gz					
EX2205_D09_01W	Phytoplankton-18S-V4-Stoeck-Piredda		18S-EX2205D9-01_S32_L001	OKEX2107part-OKEX2205part_ROV-D2							18S-EX2205D9-01_S32_L001_R1_001.fastq.gz	18S-EX2205D9-01_S32_L001_R2_001.fastq.gz					
EX2205_D09_01W	Metazoa-COI-Leray-Geller		COI-EX2205D9-01_S82_L001	OKEX2107part-OKEX2205part_ROV-D2							COI-EX2205D9-01_S82_L001_R1_001.fastq.gz	COI-EX2205D9-01_S82_L001_R2_001.fastq.gz					
EX2205_D08_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_BLK_18S_S170	EX2205part							EX2205_D08_BLK_18S_S170_R1_001.fastq.gz	EX2205_D08_BLK_18S_S170_R2_001.fastq.gz					
EX2205_D08_BLW	Metazoa-COI-Leray-Geller		EX2205_D08_BLK_COI_S82	EX2205part							EX2205_D08_BLK_COI_S82_R1_001.fastq.gz	EX2205_D08_BLK_COI_S82_R2_001.fastq.gz					
EX2205_D08_12W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_12_18S_S169	EX2205part							EX2205_D08_12_18S_S169_R1_001.fastq.gz	EX2205_D08_12_18S_S169_R2_001.fastq.gz					
EX2205_D08_12W	Metazoa-COI-Leray-Geller		EX2205_D08_12_COI_S81	EX2205part							EX2205_D08_12_COI_S81_R1_001.fastq.gz	EX2205_D08_12_COI_S81_R2_001.fastq.gz					
EX2205_D08_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_11_18S_S168	EX2205part							EX2205_D08_11_18S_S168_R1_001.fastq.gz	EX2205_D08_11_18S_S168_R2_001.fastq.gz					
EX2205_D08_11W	Metazoa-COI-Leray-Geller		EX2205_D08_11_COI_S80	EX2205part							EX2205_D08_11_COI_S80_R1_001.fastq.gz	EX2205_D08_11_COI_S80_R2_001.fastq.gz					
EX2205_D08_10W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_10_18S_S167	EX2205part							EX2205_D08_10_18S_S167_R1_001.fastq.gz	EX2205_D08_10_18S_S167_R2_001.fastq.gz					
EX2205_D08_10W	Metazoa-COI-Leray-Geller		EX2205_D08_10_COI_S79	EX2205part							EX2205_D08_10_COI_S79_R1_001.fastq.gz	EX2205_D08_10_COI_S79_R2_001.fastq.gz					
EX2205_D08_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_02_18S_S166	EX2205part							EX2205_D08_02_18S_S166_R1_001.fastq.gz	EX2205_D08_02_18S_S166_R2_001.fastq.gz					
EX2205_D08_02W	Metazoa-COI-Leray-Geller		EX2205_D08_02_COI_S78	EX2205part							EX2205_D08_02_COI_S78_R1_001.fastq.gz	EX2205_D08_02_COI_S78_R2_001.fastq.gz					
EX2205_D08_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D08_01_18S_S165	EX2205part							EX2205_D08_01_18S_S165_R1_001.fastq.gz	EX2205_D08_01_18S_S165_R2_001.fastq.gz					
EX2205_D08_01W	Metazoa-COI-Leray-Geller		EX2205_D08_01_COI_S77	EX2205part							EX2205_D08_01_COI_S77_R1_001.fastq.gz	EX2205_D08_01_COI_S77_R2_001.fastq.gz					
EX2205_D07_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_BLK_18S_S164	EX2205part							EX2205_D07_BLK_18S_S164_R1_001.fastq.gz	EX2205_D07_BLK_18S_S164_R2_001.fastq.gz					
EX2205_D07_BLW	Metazoa-COI-Leray-Geller		EX2205_D07_BLK_COI_S76	EX2205part							EX2205_D07_BLK_COI_S76_R1_001.fastq.gz	EX2205_D07_BLK_COI_S76_R2_001.fastq.gz					
EX2205_D07_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_11_18S_S163	EX2205part							EX2205_D07_11_18S_S163_R1_001.fastq.gz	EX2205_D07_11_18S_S163_R2_001.fastq.gz					
EX2205_D07_11W	Metazoa-COI-Leray-Geller		EX2205_D07_11_COI_S75	EX2205part							EX2205_D07_11_COI_S75_R1_001.fastq.gz	EX2205_D07_11_COI_S75_R2_001.fastq.gz					
EX2205_D07_08W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_08_18S_S162	EX2205part							EX2205_D07_08_18S_S162_R1_001.fastq.gz	EX2205_D07_08_18S_S162_R2_001.fastq.gz					
EX2205_D07_08W	Metazoa-COI-Leray-Geller		EX2205_D07_08_COI_S74	EX2205part							EX2205_D07_08_COI_S74_R1_001.fastq.gz	EX2205_D07_08_COI_S74_R2_001.fastq.gz					
EX2205_D07_07W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_07_18S_S161	EX2205part							EX2205_D07_07_18S_S161_R1_001.fastq.gz	EX2205_D07_07_18S_S161_R2_001.fastq.gz					
EX2205_D07_07W	Metazoa-COI-Leray-Geller		EX2205_D07_07_COI_S73	EX2205part							EX2205_D07_07_COI_S73_R1_001.fastq.gz	EX2205_D07_07_COI_S73_R2_001.fastq.gz					
EX2205_D07_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_02_18S_S160	EX2205part							EX2205_D07_02_18S_S160_R1_001.fastq.gz	EX2205_D07_02_18S_S160_R2_001.fastq.gz					
EX2205_D07_02W	Metazoa-COI-Leray-Geller		EX2205_D07_02_COI_S72	EX2205part							EX2205_D07_02_COI_S72_R1_001.fastq.gz	EX2205_D07_02_COI_S72_R2_001.fastq.gz					
EX2205_D07_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D07_01_18S_S159	EX2205part							EX2205_D07_01_18S_S159_R1_001.fastq.gz	EX2205_D07_01_18S_S159_R2_001.fastq.gz					
EX2205_D07_01W	Metazoa-COI-Leray-Geller		EX2205_D07_01_COI_S71	EX2205part							EX2205_D07_01_COI_S71_R1_001.fastq.gz	EX2205_D07_01_COI_S71_R2_001.fastq.gz					
EX2205_D06_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_BLK_18S_S158	EX2205part							EX2205_D06_BLK_18S_S158_R1_001.fastq.gz	EX2205_D06_BLK_18S_S158_R2_001.fastq.gz					
EX2205_D06_BLW	Metazoa-COI-Leray-Geller		EX2205_D06_BLK_COI_S70	EX2205part							EX2205_D06_BLK_COI_S70_R1_001.fastq.gz	EX2205_D06_BLK_COI_S70_R2_001.fastq.gz					
EX2205_D06_12W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_12_18S_S157	EX2205part							EX2205_D06_12_18S_S157_R1_001.fastq.gz	EX2205_D06_12_18S_S157_R2_001.fastq.gz					
EX2205_D06_12W	Metazoa-COI-Leray-Geller		EX2205_D06_12_COI_S69	EX2205part							EX2205_D06_12_COI_S69_R1_001.fastq.gz	EX2205_D06_12_COI_S69_R2_001.fastq.gz					
EX2205_D06_11W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_11_18S_S156	EX2205part							EX2205_D06_11_18S_S156_R1_001.fastq.gz	EX2205_D06_11_18S_S156_R2_001.fastq.gz					
EX2205_D06_11W	Metazoa-COI-Leray-Geller		EX2205_D06_11_COI_S68	EX2205part							EX2205_D06_11_COI_S68_R1_001.fastq.gz	EX2205_D06_11_COI_S68_R2_001.fastq.gz					
EX2205_D06_10W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_10_18S_S155	EX2205part							EX2205_D06_10_18S_S155_R1_001.fastq.gz	EX2205_D06_10_18S_S155_R2_001.fastq.gz					
EX2205_D06_10W	Metazoa-COI-Leray-Geller		EX2205_D06_10_COI_S67	EX2205part							EX2205_D06_10_COI_S67_R1_001.fastq.gz	EX2205_D06_10_COI_S67_R2_001.fastq.gz					
EX2205_D06_02W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_02_18S_S154	EX2205part							EX2205_D06_02_18S_S154_R1_001.fastq.gz	EX2205_D06_02_18S_S154_R2_001.fastq.gz					
EX2205_D06_02W	Metazoa-COI-Leray-Geller		EX2205_D06_02_COI_S66	EX2205part							EX2205_D06_02_COI_S66_R1_001.fastq.gz	EX2205_D06_02_COI_S66_R2_001.fastq.gz					
EX2205_D06_01W	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D06_01_18S_S153	EX2205part							EX2205_D06_01_18S_S153_R1_001.fastq.gz	EX2205_D06_01_18S_S153_R2_001.fastq.gz					
EX2205_D06_01W	Metazoa-COI-Leray-Geller		EX2205_D06_01_COI_S65	EX2205part							EX2205_D06_01_COI_S65_R1_001.fastq.gz	EX2205_D06_01_COI_S65_R2_001.fastq.gz					
EX2205_D05_BLW	Phytoplankton-18S-V4-Stoeck-Piredda		EX2205_D05_BLK_18S_S152	EX2205part							EX2205_D05_BLK_18S_S152_R1_001.fastq.gz	EX2205_D05_BLK_18S_S152_R2_001.fastq.gz					
EX2205_D05_BLW	Metazoa-COI-Leray-Geller		EX2205_D05_BLK_COI_S64	EX2205part							EX2205_D05_BLK_COI_S64_R1_001.fastq.gz	EX2205_D05_BLK_COI_S64_R2_001.fastq.gz					
